MSSubClass,MSZoning,LotArea,Utilities,Neighborhood,OverallCond,TotalBsmtSF,RoofMatl,BedroomAbvGr,Foundation,HouseStyle,CentralAir,ExterCond,GrLivArea,Fireplaces,KitchenAbvGr,TotRmsAbvGrd,GarageType,GarageArea,PavedDrive,SalePrice,Age
50,RM,6000,AllPub,BrkSide,7,862,CompShg,3,BrkTil,1.5Fin,Y,TA,1158,1,1,5,BuiltIn,208,Y,120000,79
60,RL,7415,AllPub,Gilbert,5,839,CompShg,3,PConc,2Story,Y,TA,1593,1,1,8,Attchd,398,Y,193000,4
20,RL,6762,AllPub,CollgCr,5,1286,CompShg,2,PConc,1Story,Y,TA,1294,1,1,6,Attchd,662,Y,193879,0
20,RL,15256,AllPub,Somerst,5,1485,CompShg,3,PConc,1Story,Y,TA,1464,0,1,6,Attchd,754,Y,282922,0
50,RL,10410,AllPub,OldTown,4,672,CompShg,3,PConc,1.5Fin,Y,TA,1214,0,1,6,Detchd,936,Y,105000,91
120,RM,3842,AllPub,Crawfor,5,1594,CompShg,2,PConc,1Story,Y,TA,1646,1,1,5,Attchd,482,Y,275000,4
85,RL,8445,AllPub,CollgCr,7,768,CompShg,2,CBlock,SFoyer,Y,TA,768,0,1,5,Detchd,396,Y,133000,37
20,RL,8780,AllPub,Mitchel,5,833,CompShg,3,CBlock,1Story,Y,TA,833,0,1,5,,0,Y,112000,24
70,RM,7740,AllPub,OldTown,7,622,CompShg,3,CBlock,2Story,Y,TA,1363,0,1,6,Detchd,528,Y,125500,100
60,RL,20544,AllPub,NWAmes,6,791,CompShg,3,CBlock,2Story,Y,Gd,2093,1,1,7,Attchd,542,Y,215000,22
60,RL,12420,AllPub,CollgCr,5,944,CompShg,3,PConc,2Story,Y,TA,1840,0,1,6,Attchd,622,Y,230000,8
50,RL,9600,AllPub,NAmes,8,856,CompShg,3,CBlock,1.5Fin,Y,Gd,1668,0,1,6,Attchd,271,Y,140000,59
90,RL,7200,AllPub,NAmes,5,0,CompShg,2,Slab,1Story,N,TA,1040,0,2,6,Detchd,420,Y,90000,60
20,RL,10994,AllPub,SawyerW,5,1844,CompShg,2,PConc,1Story,Y,TA,1844,1,1,7,Attchd,620,Y,257000,4
50,RL,13053,AllPub,BrkSide,7,833,CompShg,4,BrkTil,1.5Fin,Y,TA,1848,1,1,8,Detchd,370,N,207000,85
120,RL,3635,AllPub,Blmngtn,5,1386,CompShg,1,PConc,1Story,Y,TA,1569,1,1,7,Attchd,660,Y,175900,2
190,RM,11340,AllPub,OldTown,6,777,CompShg,4,PConc,2Story,Y,TA,2290,0,2,11,Detchd,560,N,122500,125
60,RL,16545,AllPub,NoRidge,5,1284,CompShg,3,PConc,2Story,Y,TA,2450,1,1,7,Attchd,1069,Y,340000,11
20,RL,9204,AllPub,NAmes,5,1144,CompShg,3,CBlock,1Story,Y,TA,1144,0,1,6,Detchd,336,Y,124000,45
20,RL,16381,AllPub,Crawfor,5,1844,CompShg,3,CBlock,1Story,Y,Gd,1844,1,1,7,Attchd,540,Y,223000,37
60,RL,11700,AllPub,NWAmes,6,708,CompShg,3,CBlock,2Story,Y,TA,1416,1,1,7,Attchd,776,Y,179900,38
120,RL,4043,AllPub,NPkVill,5,1069,CompShg,2,CBlock,1Story,Y,TA,1069,1,1,4,Attchd,440,Y,127500,33
120,RM,4435,AllPub,CollgCr,5,848,CompShg,1,PConc,1Story,Y,TA,848,0,1,3,Attchd,420,Y,136500,5
80,RL,19690,AllPub,Edwards,7,697,Tar&Grv,4,CBlock,SLvl,Y,Gd,2201,1,1,8,Attchd,432,Y,274970,40
20,RL,9503,AllPub,NAmes,5,1024,CompShg,2,CBlock,1Story,Y,TA,1344,1,1,6,Detchd,484,Y,144000,49
20,RL,10721,AllPub,NAmes,6,1252,CompShg,3,CBlock,1Story,Y,TA,1252,0,1,7,Detchd,528,Y,142000,49
60,RL,10944,AllPub,NoRidge,5,1223,CompShg,3,PConc,2Story,Y,TA,2127,2,1,5,Attchd,525,Y,271000,14
50,RL,10930,AllPub,NAmes,6,913,CompShg,3,CBlock,1.5Fin,Y,TA,1558,1,1,6,Attchd,288,Y,140000,63
30,RM,7200,AllPub,OldTown,7,788,CompShg,2,CBlock,1Story,Y,Gd,804,2,1,4,Attchd,240,Y,119000,70
20,RL,12546,AllPub,NWAmes,7,1440,CompShg,3,CBlock,1Story,Y,Gd,1440,1,1,7,Attchd,467,Y,182900,26
60,RL,21930,AllPub,Gilbert,5,732,CompShg,4,PConc,2Story,Y,TA,1838,1,1,7,BuiltIn,372,Y,192140,1
120,RL,4928,AllPub,NPkVill,6,958,CompShg,2,CBlock,1Story,Y,TA,958,0,1,5,Attchd,440,Y,143750,33
30,RL,10800,AllPub,OldTown,6,656,CompShg,4,BrkTil,1Story,Y,TA,968,0,1,5,Detchd,216,Y,64500,80
60,RL,10261,AllPub,Gilbert,5,936,CompShg,3,PConc,2Story,Y,TA,1792,1,1,8,Attchd,451,Y,186500,8
20,RL,17400,AllPub,Mitchel,5,1126,CompShg,3,CBlock,1Story,Y,TA,1126,1,1,5,Attchd,484,P,160000,29
20,RL,8400,AllPub,NAmes,9,1319,CompShg,3,CBlock,1Story,Y,Gd,1537,1,1,7,Attchd,462,Y,174000,46
20,RL,9000,AllPub,NAmes,6,864,CompShg,3,PConc,1Story,Y,TA,864,0,1,5,Detchd,528,Y,120500,36
20,RL,12444,AllPub,NridgHt,5,1932,CompShg,2,PConc,1Story,Y,TA,1932,1,1,7,Attchd,774,Y,394617,0
20,RM,7407,AllPub,OldTown,7,912,CompShg,2,CBlock,1Story,Y,TA,1236,0,1,6,Attchd,923,Y,149700,53
60,RL,11584,AllPub,NWAmes,6,539,CompShg,3,CBlock,SLvl,Y,TA,1725,1,1,6,Attchd,550,Y,197000,28
70,RL,11526,AllPub,Crawfor,7,588,CompShg,3,BrkTil,2.5Fin,Y,TA,2555,1,1,11,Detchd,672,Y,191000,86
120,RM,4426,AllPub,CollgCr,5,848,CompShg,1,PConc,1Story,Y,TA,848,1,1,3,Attchd,420,Y,149300,4
60,FV,11003,AllPub,Somerst,5,1017,CompShg,3,PConc,2Story,Y,TA,2007,1,1,10,Attchd,812,Y,310000,1
30,RL,8854,AllPub,BrkSide,6,952,CompShg,2,BrkTil,1.5Unf,N,TA,952,1,1,4,Detchd,192,P,121000,93
20,RL,8500,AllPub,CollgCr,5,1422,CompShg,3,PConc,1Story,Y,TA,1422,0,1,7,Attchd,626,Y,179600,3
85,RL,8400,AllPub,Sawyer,5,814,CompShg,3,CBlock,SFoyer,Y,TA,913,0,1,6,Detchd,240,Y,129000,41
20,RL,26142,AllPub,Mitchel,7,1188,CompShg,3,CBlock,1Story,Y,TA,1188,0,1,6,Attchd,312,P,157900,48
60,RL,10000,AllPub,CollgCr,5,1220,CompShg,3,PConc,2Story,Y,TA,2090,1,1,8,Attchd,556,Y,240000,12
50,RL,11767,AllPub,Edwards,7,560,CompShg,2,CBlock,2Story,N,TA,1346,0,1,6,Detchd,384,Y,112000,97
180,RM,1533,AllPub,MeadowV,7,630,CompShg,1,CBlock,SFoyer,Y,TA,630,0,1,3,,0,Y,92000,36
90,RL,9000,AllPub,NAmes,5,896,CompShg,4,CBlock,2Story,Y,TA,1792,0,2,8,,0,Y,136000,35
20,RL,9262,AllPub,Somerst,5,1573,CompShg,3,PConc,1Story,Y,TA,1578,1,1,7,Attchd,840,Y,287090,1
180,RM,3675,AllPub,Edwards,5,547,CompShg,2,PConc,SLvl,Y,TA,1072,0,1,5,Basment,525,Y,145000,1
20,RL,17217,AllPub,Mitchel,5,1140,CompShg,3,PConc,1Story,Y,TA,1140,0,1,6,,0,Y,84500,0
20,FV,7500,AllPub,Somerst,5,1221,CompShg,2,PConc,1Story,Y,TA,1221,0,1,6,Attchd,400,Y,185000,5
60,RL,7917,AllPub,Gilbert,5,953,CompShg,3,PConc,2Story,Y,TA,1647,1,1,7,Attchd,460,Y,175000,8
20,RL,13175,AllPub,NWAmes,6,1542,CompShg,3,CBlock,1Story,Y,TA,2073,2,1,7,Attchd,500,Y,210000,32
70,RL,9042,AllPub,Crawfor,9,1152,CompShg,4,Stone,2Story,Y,Gd,2340,2,1,9,Attchd,252,Y,266500,69
20,RL,9717,AllPub,NAmes,6,1078,CompShg,2,CBlock,1Story,Y,TA,1078,0,1,5,Attchd,240,Y,142125,60
20,RL,9937,AllPub,Edwards,6,1256,CompShg,3,CBlock,1Story,Y,TA,1256,0,1,6,Attchd,276,Y,147500,43
