MSSubClass,MSZoning,LotArea,Utilities,Neighborhood,OverallCond,RoofMatl,Exterior1st,ExterCond,Foundation,TotalBsmtSF,CentralAir,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageArea,PavedDrive,SaleType,SalePrice,Age
60,FV,7500,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,814,Y,1674,2,1,3,1,7,663,Y,WD,216000,10
60,RL,9179,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,873,Y,1790,2,1,3,1,7,588,Y,WD,193000,9
160,RM,2665,AllPub,MeadowV,6,CompShg,CemntBd,TA,PConc,757,Y,1475,2,0,4,1,6,336,Y,WD,127000,29
120,RM,4435,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,848,Y,848,1,0,1,1,4,420,Y,WD,144000,6
20,RL,10635,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1657,Y,1668,2,0,3,1,8,502,Y,WD,232000,7
50,RL,5400,AllPub,OldTown,6,CompShg,CBlock,TA,PConc,840,Y,1374,1,0,2,1,6,338,Y,WD,105000,89
80,RL,9600,AllPub,NAmes,6,CompShg,AsbShng,TA,CBlock,992,Y,1661,1,0,3,1,8,377,Y,WD,165500,53
60,RL,9750,AllPub,CollgCr,6,CompShg,VinylSd,TA,PConc,1108,Y,2097,2,1,3,1,8,583,Y,WD,274300,8
20,RL,11400,AllPub,NoRidge,5,CompShg,VinylSd,TA,PConc,2633,Y,2633,2,1,2,1,8,804,Y,WD,466500,6
60,FV,10625,AllPub,Somerst,5,CompShg,CemntBd,TA,PConc,1026,Y,1958,2,1,3,1,9,936,Y,WD,250000,3
20,RL,10991,AllPub,Timber,5,CompShg,VinylSd,TA,PConc,1571,Y,1571,2,0,3,1,7,722,Y,New,239000,0
30,RL,6292,AllPub,SWISU,5,CompShg,Wd Sdng,TA,BrkTil,768,N,790,1,0,2,1,4,160,Y,WD,91000,78
50,RL,10998,AllPub,Edwards,5,CompShg,Wd Sdng,TA,CBlock,984,Y,1604,2,0,3,1,6,660,Y,WD,117000,68
160,RM,1953,AllPub,BrDale,5,CompShg,HdBoard,TA,CBlock,483,Y,987,1,1,2,1,5,264,Y,WD,83000,33
80,RL,9735,AllPub,Timber,5,CompShg,VinylSd,TA,PConc,384,Y,1394,2,1,3,1,7,400,Y,WD,167500,2
30,RL,8212,AllPub,Edwards,3,CompShg,Stucco,Fa,BrkTil,864,N,864,1,0,2,1,5,200,Y,WD,58500,96
20,RL,12925,AllPub,NAmes,7,CompShg,BrkFace,TA,CBlock,1205,Y,2117,2,1,4,1,7,550,Y,WD,237500,38
70,RM,7200,AllPub,OldTown,7,CompShg,Wd Sdng,TA,BrkTil,596,Y,1762,1,1,4,1,8,576,N,WD,157000,86
30,RL,25339,AllPub,Sawyer,7,CompShg,Wd Sdng,Gd,BrkTil,816,Y,1416,2,0,3,1,7,576,N,WD,112000,89
50,RL,9060,AllPub,Edwards,5,CompShg,WdShing,TA,BrkTil,560,Y,1258,1,0,2,1,6,280,P,WD,105000,70
50,RM,5436,AllPub,IDOTRR,8,CompShg,VinylSd,Gd,BrkTil,796,Y,1154,1,0,3,1,7,240,N,WD,125500,88
60,RL,16692,AllPub,NWAmes,5,CompShg,Plywood,TA,CBlock,1392,Y,2784,3,1,5,1,12,564,Y,WD,250000,28
50,RM,8520,AllPub,OldTown,7,CompShg,Stucco,Gd,BrkTil,714,N,2526,2,0,5,1,10,216,Y,CWD,136000,91
20,RL,14892,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,1746,Y,1746,2,0,3,1,7,758,Y,WD,377500,3
50,RM,6000,AllPub,BrkSide,6,CompShg,Wd Sdng,Gd,BrkTil,735,Y,1218,1,0,3,1,6,440,Y,WD,131000,66
20,RL,9100,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1525,Y,1525,2,0,3,1,6,541,Y,WD,235000,6
90,RL,8944,AllPub,NAmes,5,CompShg,Plywood,TA,CBlock,1584,Y,1584,2,0,4,2,8,792,Y,WD,124000,42
85,RL,7838,AllPub,NAmes,5,CompShg,HdBoard,TA,CBlock,864,Y,900,1,0,3,1,6,288,Y,WD,123000,39
190,RM,10800,AllPub,OldTown,7,CompShg,Wd Sdng,TA,BrkTil,482,N,1912,2,0,3,2,7,672,Y,WD,163000,103
120,RL,4045,AllPub,Blmngtn,5,CompShg,VinylSd,TA,PConc,1356,Y,1500,2,0,2,1,6,648,Y,New,246578,0
60,RL,12665,AllPub,Timber,5,CompShg,VinylSd,TA,PConc,1094,Y,2482,2,1,4,1,9,642,Y,WD,281213,2
20,RL,57200,AllPub,Timber,5,CompShg,Wd Sdng,TA,CBlock,747,Y,1687,1,0,3,1,7,572,N,WD,160000,62
70,RM,6120,AllPub,BrkSide,8,CompShg,MetalSd,TA,BrkTil,939,Y,1513,1,1,4,1,8,180,N,WD,137500,87
50,RL,7200,AllPub,NAmes,4,CompShg,VinylSd,TA,CBlock,1208,Y,1904,1,1,3,1,7,240,Y,WD,138000,59
50,RL,6171,AllPub,SWISU,6,CompShg,WdShing,TA,BrkTil,976,Y,1608,2,1,3,1,7,216,Y,WD,137450,84
50,RM,6000,AllPub,BrkSide,7,CompShg,WdShing,TA,BrkTil,862,Y,1158,1,0,3,1,5,208,Y,WD,120000,79
60,RL,7415,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,839,Y,1593,2,1,3,1,8,398,Y,WD,193000,4
20,RL,6762,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1286,Y,1294,2,0,2,1,6,662,Y,New,193879,0
20,RL,15256,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1485,Y,1464,2,0,3,1,6,754,Y,WD,282922,0
50,RL,10410,AllPub,OldTown,4,CompShg,Wd Sdng,TA,PConc,672,Y,1214,1,0,3,1,6,936,Y,WD,105000,91
120,RM,3842,AllPub,Crawfor,5,CompShg,CemntBd,TA,PConc,1594,Y,1646,2,0,2,1,5,482,Y,WD,275000,4
85,RL,8445,AllPub,CollgCr,7,CompShg,HdBoard,TA,CBlock,768,Y,768,1,0,2,1,5,396,Y,WD,133000,37
20,RL,8780,AllPub,Mitchel,5,CompShg,HdBoard,TA,CBlock,833,Y,833,1,0,3,1,5,0,Y,WD,112000,24
70,RM,7740,AllPub,OldTown,7,CompShg,VinylSd,TA,CBlock,622,Y,1363,1,0,3,1,6,528,Y,WD,125500,100
60,RL,20544,AllPub,NWAmes,6,CompShg,Plywood,Gd,CBlock,791,Y,2093,2,1,3,1,7,542,Y,WD,215000,22
60,RL,12420,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,944,Y,1840,2,1,3,1,6,622,Y,WD,230000,8
50,RL,9600,AllPub,NAmes,8,CompShg,VinylSd,Gd,CBlock,856,Y,1668,1,1,3,1,6,271,Y,WD,140000,59
90,RL,7200,AllPub,NAmes,5,CompShg,BrkFace,TA,Slab,0,N,1040,2,0,2,2,6,420,Y,WD,90000,60
20,RL,10994,AllPub,SawyerW,5,CompShg,VinylSd,TA,PConc,1844,Y,1844,2,0,2,1,7,620,Y,COD,257000,4
50,RL,13053,AllPub,BrkSide,7,CompShg,Wd Sdng,TA,BrkTil,833,Y,1848,1,1,4,1,8,370,N,WD,207000,85
120,RL,3635,AllPub,Blmngtn,5,CompShg,VinylSd,TA,PConc,1386,Y,1569,2,0,1,1,7,660,Y,WD,175900,2
190,RM,11340,AllPub,OldTown,6,CompShg,VinylSd,TA,PConc,777,Y,2290,2,0,4,2,11,560,N,WD,122500,125
60,RL,16545,AllPub,NoRidge,5,CompShg,VinylSd,TA,PConc,1284,Y,2450,2,1,3,1,7,1069,Y,WD,340000,11
20,RL,9204,AllPub,NAmes,5,CompShg,HdBoard,TA,CBlock,1144,Y,1144,1,1,3,1,6,336,Y,COD,124000,45
20,RL,16381,AllPub,Crawfor,5,CompShg,Plywood,Gd,CBlock,1844,Y,1844,2,0,3,1,7,540,Y,WD,223000,37
60,RL,11700,AllPub,NWAmes,6,CompShg,HdBoard,TA,CBlock,708,Y,1416,2,1,3,1,7,776,Y,WD,179900,38
120,RL,4043,AllPub,NPkVill,5,CompShg,Plywood,TA,CBlock,1069,Y,1069,2,0,2,1,4,440,Y,WD,127500,33
120,RM,4435,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,848,Y,848,1,0,1,1,3,420,Y,WD,136500,5
80,RL,19690,AllPub,Edwards,7,Tar&Grv,Plywood,Gd,CBlock,697,Y,2201,2,0,4,1,8,432,Y,WD,274970,40
20,RL,9503,AllPub,NAmes,5,CompShg,HdBoard,TA,CBlock,1024,Y,1344,1,0,2,1,6,484,Y,WD,144000,49
20,RL,10721,AllPub,NAmes,6,CompShg,HdBoard,TA,CBlock,1252,Y,1252,1,0,3,1,7,528,Y,WD,142000,49
60,RL,10944,AllPub,NoRidge,5,CompShg,VinylSd,TA,PConc,1223,Y,2127,2,1,3,1,5,525,Y,WD,271000,14
50,RL,10930,AllPub,NAmes,6,CompShg,MetalSd,TA,CBlock,913,Y,1558,1,1,3,1,6,288,Y,WD,140000,63
30,RM,7200,AllPub,OldTown,7,CompShg,MetalSd,Gd,CBlock,788,Y,804,1,0,2,1,4,240,Y,WD,119000,70
20,RL,12546,AllPub,NWAmes,7,CompShg,MetalSd,Gd,CBlock,1440,Y,1440,2,0,3,1,7,467,Y,WD,182900,26
60,RL,21930,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,732,Y,1838,2,1,4,1,7,372,Y,WD,192140,1
120,RL,4928,AllPub,NPkVill,6,CompShg,Plywood,TA,CBlock,958,Y,958,2,0,2,1,5,440,Y,WD,143750,33
30,RL,10800,AllPub,OldTown,6,CompShg,Wd Sdng,TA,BrkTil,656,Y,968,2,0,4,1,5,216,Y,WD,64500,80
60,RL,10261,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,936,Y,1792,2,1,3,1,8,451,Y,WD,186500,8
20,RL,17400,AllPub,Mitchel,5,CompShg,BrkFace,TA,CBlock,1126,Y,1126,2,0,3,1,5,484,P,WD,160000,29
20,RL,8400,AllPub,NAmes,9,CompShg,Wd Sdng,Gd,CBlock,1319,Y,1537,1,1,3,1,7,462,Y,COD,174000,46
20,RL,9000,AllPub,NAmes,6,CompShg,HdBoard,TA,PConc,864,Y,864,1,0,3,1,5,528,Y,WD,120500,36
20,RL,12444,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1932,Y,1932,2,0,2,1,7,774,Y,New,394617,0
20,RM,7407,AllPub,OldTown,7,CompShg,MetalSd,TA,CBlock,912,Y,1236,1,0,2,1,6,923,Y,WD,149700,53
60,RL,11584,AllPub,NWAmes,6,CompShg,HdBoard,TA,CBlock,539,Y,1725,2,1,3,1,6,550,Y,WD,197000,28
70,RL,11526,AllPub,Crawfor,7,CompShg,MetalSd,TA,BrkTil,588,Y,2555,2,0,3,1,11,672,Y,WD,191000,86
120,RM,4426,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,848,Y,848,1,0,1,1,3,420,Y,WD,149300,4
60,FV,11003,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1017,Y,2007,2,1,3,1,10,812,Y,WD,310000,1
30,RL,8854,AllPub,BrkSide,6,CompShg,Wd Sdng,TA,BrkTil,952,N,952,1,0,2,1,4,192,P,WD,121000,93
20,RL,8500,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1422,Y,1422,2,0,3,1,7,626,Y,WD,179600,3
85,RL,8400,AllPub,Sawyer,5,CompShg,VinylSd,TA,CBlock,814,Y,913,1,0,3,1,6,240,Y,WD,129000,41
20,RL,26142,AllPub,Mitchel,7,CompShg,HdBoard,TA,CBlock,1188,Y,1188,1,0,3,1,6,312,P,WD,157900,48
60,RL,10000,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1220,Y,2090,2,1,3,1,8,556,Y,WD,240000,12
50,RL,11767,AllPub,Edwards,7,CompShg,MetalSd,TA,CBlock,560,N,1346,1,1,2,1,6,384,Y,WD,112000,97
180,RM,1533,AllPub,MeadowV,7,CompShg,CemntBd,TA,CBlock,630,Y,630,1,0,1,1,3,0,Y,WD,92000,36
90,RL,9000,AllPub,NAmes,5,CompShg,VinylSd,TA,CBlock,896,Y,1792,2,2,4,2,8,0,Y,WD,136000,35
20,RL,9262,AllPub,Somerst,5,CompShg,CemntBd,TA,PConc,1573,Y,1578,2,0,3,1,7,840,Y,New,287090,1
180,RM,3675,AllPub,Edwards,5,CompShg,VinylSd,TA,PConc,547,Y,1072,1,0,2,1,5,525,Y,WD,145000,1
20,RL,17217,AllPub,Mitchel,5,CompShg,VinylSd,TA,PConc,1140,Y,1140,1,0,3,1,6,0,Y,WD,84500,0
20,FV,7500,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1221,Y,1221,2,0,2,1,6,400,Y,WD,185000,5
60,RL,7917,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,953,Y,1647,2,1,3,1,7,460,Y,WD,175000,8
20,RL,13175,AllPub,NWAmes,6,CompShg,Plywood,TA,CBlock,1542,Y,2073,2,0,3,1,7,500,Y,WD,210000,32
70,RL,9042,AllPub,Crawfor,9,CompShg,CemntBd,Gd,Stone,1152,Y,2340,2,0,4,1,9,252,Y,WD,266500,69
20,RL,9717,AllPub,NAmes,6,CompShg,MetalSd,TA,CBlock,1078,Y,1078,1,0,2,1,5,240,Y,WD,142125,60
20,RL,9937,AllPub,Edwards,6,CompShg,HdBoard,TA,CBlock,1256,Y,1256,1,1,3,1,6,276,Y,WD,147500,43
