MSSubClass,MSZoning,LotArea,Utilities,Neighborhood,OverallCond,YearBuilt,RoofMatl,Exterior1st,ExterCond,Foundation,TotalBsmtSF,CentralAir,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageType,GarageCars,GarageArea,PavedDrive,YrSold,SaleType,SalePrice
120,RM,5587,AllPub,Crawfor,5,2008,CompShg,CemntBd,TA,PConc,1600,Y,1652,2,0,2,1,5,Attchd,2,482,Y,2008,New,392500
60,RL,15623,AllPub,NoRidge,5,1996,CompShg,Wd Sdng,TA,PConc,2396,Y,4476,3,1,4,1,10,Attchd,3,813,Y,2007,WD,745000
30,RL,10800,AllPub,OldTown,6,1920,CompShg,Stucco,TA,BrkTil,1120,Y,1130,1,0,2,1,5,Detchd,2,720,Y,2006,WD,120000
20,RL,35133,AllPub,Timber,4,1963,CompShg,MetalSd,TA,CBlock,1572,Y,1572,1,1,3,1,5,2Types,3,995,Y,2007,WD,186700
50,RL,9738,AllPub,Edwards,7,1924,CompShg,AsbShng,Gd,BrkTil,784,Y,1221,1,0,4,1,7,Attchd,1,392,Y,2006,WD,104900
190,RL,10615,AllPub,OldTown,5,1900,CompShg,HdBoard,TA,CBlock,978,Y,1699,2,0,3,2,7,CarPort,2,420,Y,2009,WD,95000
20,RL,12461,AllPub,NoRidge,5,1994,CompShg,ImStucc,TA,PConc,1624,Y,1624,2,0,2,1,5,Attchd,3,757,Y,2006,WD,262000
60,RL,8935,AllPub,CollgCr,5,2002,CompShg,VinylSd,TA,PConc,831,Y,1660,2,1,3,1,7,Attchd,2,493,Y,2009,WD,195000
60,RL,7500,AllPub,Gilbert,5,1999,CompShg,VinylSd,TA,PConc,994,Y,1804,2,1,3,1,7,Attchd,2,442,Y,2010,WD,189000
190,RL,32463,AllPub,Mitchel,4,1961,CompShg,MetalSd,Gd,CBlock,1249,Y,1622,1,0,3,1,7,2Types,4,1356,Y,2007,WD,168000
160,FV,2645,AllPub,Somerst,5,1999,CompShg,MetalSd,TA,PConc,776,Y,1441,2,1,2,1,5,Detchd,2,492,Y,2007,WD,174000
50,RM,9600,AllPub,OldTown,8,1925,CompShg,VinylSd,TA,PConc,702,Y,1472,1,0,3,1,6,Detchd,1,250,P,2007,WD,125000
120,RM,4500,AllPub,Mitchel,5,1999,CompShg,VinylSd,TA,PConc,1224,Y,1224,2,0,2,1,5,Attchd,2,402,Y,2009,WD,165000
60,RL,9364,AllPub,Sawyer,7,1969,CompShg,HdBoard,TA,CBlock,663,Y,1352,1,1,4,1,7,Attchd,1,299,Y,2010,WD,158000
60,RL,8029,AllPub,Gilbert,5,2005,CompShg,VinylSd,TA,PConc,728,Y,1456,2,1,3,1,8,Attchd,2,400,Y,2008,WD,176000
60,RL,14054,AllPub,Gilbert,5,2006,CompShg,VinylSd,TA,PConc,879,Y,1863,2,1,4,1,9,BuiltIn,3,660,Y,2006,New,219210
75,RM,8850,AllPub,OldTown,6,1916,CompShg,MetalSd,TA,BrkTil,815,Y,1690,1,0,3,1,7,Detchd,1,225,Y,2006,ConLw,144000
20,RL,9100,AllPub,CollgCr,5,2001,CompShg,VinylSd,TA,PConc,1212,Y,1212,2,0,3,1,6,Attchd,2,573,Y,2009,WD,178000
20,RL,11235,AllPub,Sawyer,5,1963,CompShg,HdBoard,TA,CBlock,1051,Y,1382,1,1,3,1,6,Attchd,2,459,Y,2006,WD,148000
20,RL,9353,AllPub,NAmes,5,1970,CompShg,MetalSd,TA,CBlock,864,Y,864,1,0,3,1,5,Attchd,1,280,Y,2006,Oth,116050
60,RL,10400,AllPub,CollgCr,5,1998,CompShg,VinylSd,TA,PConc,866,Y,1779,2,1,3,1,6,Attchd,2,546,Y,2009,WD,197900
50,RM,6000,AllPub,BrkSide,8,1925,CompShg,Wd Sdng,TA,BrkTil,884,Y,1348,1,0,3,1,5,Detchd,1,216,N,2009,WD,117000
20,RL,9750,AllPub,CollgCr,5,2000,CompShg,VinylSd,TA,PConc,1630,Y,1630,2,0,3,1,6,Attchd,2,451,Y,2009,WD,213000
20,RL,10140,AllPub,NWAmes,6,1975,CompShg,HdBoard,TA,CBlock,1056,Y,1074,1,1,3,1,6,Attchd,2,495,Y,2006,WD,153500
20,RL,14684,AllPub,SawyerW,7,1990,CompShg,HdBoard,TA,CBlock,2158,Y,2196,2,0,3,1,7,Attchd,3,701,Y,2009,WD,271900
20,RH,8900,AllPub,SawyerW,4,1966,CompShg,HdBoard,TA,CBlock,1056,Y,1056,1,0,2,1,5,Detchd,1,384,Y,2006,WD,107000
20,RL,9135,AllPub,CollgCr,5,2003,CompShg,VinylSd,TA,PConc,1682,Y,1700,2,0,3,1,7,Attchd,2,544,Y,2006,WD,200000
20,RL,7763,AllPub,NAmes,7,1962,CompShg,MetalSd,Gd,CBlock,931,Y,1283,1,0,3,1,6,Detchd,2,506,Y,2008,WD,140000
20,RL,10182,AllPub,Somerst,5,2006,CompShg,VinylSd,TA,PConc,1660,Y,1660,2,0,3,1,8,Attchd,2,500,Y,2006,New,290000
60,RL,11218,AllPub,SawyerW,5,1992,CompShg,Wd Sdng,TA,PConc,1055,Y,1845,2,1,3,1,8,Attchd,2,462,Y,2010,WD,189000
50,RL,12134,AllPub,Gilbert,7,1988,CompShg,Wd Sdng,TA,Wood,559,Y,1752,2,0,4,1,8,Basment,2,492,Y,2010,WD,164000
30,RL,9340,AllPub,Edwards,6,1941,CompShg,MetalSd,TA,CBlock,672,Y,672,1,0,2,1,4,Attchd,1,234,N,2009,WD,113000
80,RL,10246,AllPub,Sawyer,9,1965,CompShg,VinylSd,Gd,CBlock,648,Y,960,0,0,0,1,3,Attchd,1,364,Y,2006,WD,145000
85,RL,10205,AllPub,NAmes,5,1962,CompShg,MetalSd,TA,CBlock,925,Y,999,1,0,3,1,6,Attchd,1,300,Y,2006,WD,134500
20,RL,7094,AllPub,Sawyer,5,1966,CompShg,VinylSd,TA,CBlock,894,Y,894,1,0,3,1,5,Detchd,1,384,Y,2007,WD,125000
90,RM,8930,AllPub,Sawyer,5,1978,CompShg,VinylSd,TA,Slab,0,Y,1902,2,0,4,2,8,Attchd,2,539,Y,2010,WD,112000
20,FV,8640,AllPub,Somerst,5,2009,CompShg,CemntBd,TA,PConc,1300,Y,1314,2,0,3,1,6,Attchd,2,552,Y,2009,New,229456
50,RM,6240,AllPub,BrkSide,5,1947,CompShg,AsbShng,TA,Slab,0,N,912,1,0,2,1,3,,0,0,N,2006,WD,80500
160,RM,1680,AllPub,BrDale,5,1971,CompShg,CemntBd,TA,CBlock,672,Y,1218,1,1,3,1,7,,0,0,N,2006,WD,91500
20,RL,7800,AllPub,NAmes,5,1964,CompShg,Wd Sdng,TA,CBlock,912,Y,912,1,0,2,1,5,Attchd,1,288,Y,2006,WD,115000
20,RL,8250,AllPub,Sawyer,5,1968,CompShg,HdBoard,TA,CBlock,952,Y,1211,1,0,3,1,5,Attchd,1,322,Y,2008,WD,134000
50,RL,10496,AllPub,NAmes,6,1949,CompShg,Wd Sdng,TA,CBlock,1040,Y,1846,2,0,3,1,7,Attchd,1,315,Y,2007,WD,143000
20,RL,10680,AllPub,NAmes,3,1951,CompShg,Wd Sdng,TA,CBlock,2136,N,2136,2,0,4,1,7,Detchd,2,528,Y,2006,WD,137900
60,RL,15384,AllPub,Gilbert,5,2004,CompShg,VinylSd,TA,PConc,788,Y,1490,2,1,3,1,8,Attchd,2,388,Y,2008,WD,184000
80,RL,10482,AllPub,NAmes,8,1958,CompShg,VinylSd,Gd,CBlock,588,Y,1138,1,0,3,1,6,Attchd,1,264,Y,2007,WD,145000
60,RL,14598,AllPub,Somerst,5,2007,CompShg,VinylSd,TA,PConc,894,Y,1933,2,1,4,1,9,BuiltIn,3,668,Y,2008,WD,214000
20,RL,8872,AllPub,NAmes,8,1965,CompShg,VinylSd,TA,CBlock,912,Y,912,1,0,2,1,5,Detchd,2,576,Y,2008,WD,147000
120,RL,8769,AllPub,NridgHt,5,2008,CompShg,MetalSd,TA,PConc,1702,Y,1702,1,1,1,1,7,Attchd,3,1052,Y,2008,New,367294
80,RL,7910,AllPub,NAmes,5,1960,CompShg,BrkFace,TA,CBlock,1075,Y,1507,2,0,4,1,7,Basment,1,404,Y,2008,WD,127000
90,RL,18890,AllPub,Sawyer,5,1977,CompShg,Plywood,TA,CBlock,1361,Y,2620,2,2,4,2,12,BuiltIn,2,600,N,2007,WD,190000
90,RL,7728,AllPub,NAmes,6,1962,CompShg,Wd Sdng,TA,CBlock,1106,Y,1190,1,0,3,1,6,Attchd,2,540,Y,2006,WD,132500
90,RL,9842,AllPub,NAmes,5,1962,CompShg,HdBoard,TA,Slab,0,Y,1224,2,0,2,2,6,CarPort,2,462,Y,2007,WD,101800
20,RL,12160,AllPub,NAmes,5,1959,CompShg,Plywood,TA,CBlock,1188,Y,1188,1,0,3,1,6,Attchd,2,531,Y,2010,COD,142000
70,RH,8525,AllPub,SWISU,6,1911,CompShg,MetalSd,TA,PConc,940,N,1964,1,1,4,1,7,,0,0,N,2008,WD,130000
70,RL,13132,AllPub,Crawfor,5,1914,CompShg,Wd Sdng,TA,BrkTil,747,Y,1784,1,1,4,1,9,Detchd,1,180,N,2006,WD,138887
160,RL,2628,AllPub,NridgHt,5,2003,CompShg,VinylSd,TA,PConc,764,Y,1626,2,1,2,1,6,BuiltIn,2,474,Y,2010,WD,175500
60,RL,12393,AllPub,CollgCr,5,2004,CompShg,VinylSd,TA,PConc,847,Y,1948,2,1,4,1,8,BuiltIn,2,434,Y,2006,WD,195000
20,RL,13072,AllPub,SawyerW,5,2005,CompShg,VinylSd,TA,PConc,1141,Y,1141,1,1,3,1,6,Detchd,2,484,Y,2006,WD,142500
20,RL,9037,AllPub,Timber,5,2006,CompShg,VinylSd,TA,PConc,1476,Y,1484,2,0,2,1,6,Attchd,2,472,Y,2007,WD,265900
60,RL,8158,AllPub,CollgCr,5,2003,CompShg,VinylSd,TA,PConc,884,Y,1768,2,1,3,1,8,Attchd,2,543,Y,2008,WD,224900
20,RL,9849,AllPub,Somerst,6,2007,CompShg,VinylSd,TA,PConc,1689,Y,1689,2,0,3,1,7,Attchd,3,954,Y,2007,New,248328
85,RL,10625,AllPub,NWAmes,6,1974,CompShg,Plywood,TA,CBlock,1053,Y,1173,2,0,3,1,6,Attchd,2,528,Y,2010,WD,170000
20,RL,13891,AllPub,NridgHt,5,2006,CompShg,VinylSd,TA,PConc,2076,Y,2076,2,1,2,1,7,Attchd,3,850,Y,2006,New,465000
70,RL,11435,AllPub,Crawfor,7,1929,CompShg,BrkFace,TA,PConc,792,Y,1517,1,0,3,1,7,Detchd,2,400,Y,2006,WD,230000
80,RL,12090,AllPub,NWAmes,7,1984,CompShg,VinylSd,TA,CBlock,585,Y,1868,3,1,3,1,7,BuiltIn,2,477,Y,2007,WD,178000
60,FV,8125,AllPub,Somerst,5,2005,CompShg,VinylSd,TA,PConc,756,Y,1553,2,1,3,1,6,Attchd,2,615,Y,2006,New,186500
80,RL,12328,AllPub,Mitchel,5,1976,CompShg,HdBoard,TA,CBlock,1012,Y,1034,1,0,3,1,6,Attchd,3,888,Y,2010,WD,169900
75,RM,9600,AllPub,OldTown,5,1917,CompShg,AsbShng,TA,BrkTil,735,N,2058,1,1,3,1,8,Detchd,2,396,P,2008,WD,129500
20,RL,7200,AllPub,NAmes,7,1950,CompShg,MetalSd,TA,CBlock,876,Y,988,1,0,3,1,6,Attchd,1,276,Y,2007,WD,119000
20,RL,11160,AllPub,NAmes,5,1968,CompShg,BrkFace,TA,CBlock,2110,Y,2110,2,1,3,1,8,Attchd,2,522,Y,2010,WD,244000
120,RL,3136,AllPub,NridgHt,5,2003,CompShg,VinylSd,TA,PConc,1405,Y,1405,2,0,2,1,6,Attchd,2,478,Y,2006,WD,171750
20,RL,9858,AllPub,Mitchel,6,1968,CompShg,HdBoard,TA,CBlock,864,Y,874,1,0,3,1,5,Attchd,1,288,Y,2009,WD,130000
60,RL,17542,AllPub,Veenker,7,1974,CompShg,Wd Sdng,TA,CBlock,1192,Y,2167,2,1,3,1,9,Attchd,2,518,Y,2007,WD,294000
60,RL,6931,AllPub,Edwards,5,2003,CompShg,VinylSd,TA,PConc,746,Y,1656,2,1,3,1,7,BuiltIn,2,397,Y,2008,WD,165400
50,RM,6240,AllPub,BrkSide,6,1931,CompShg,Wd Sdng,TA,BrkTil,884,Y,1367,1,0,3,1,6,Detchd,1,560,Y,2007,WD,127500
20,RL,14303,AllPub,NoRidge,5,1994,CompShg,HdBoard,TA,PConc,1986,Y,1987,2,0,2,1,7,Attchd,2,691,Y,2008,WD,301500
30,RL,4060,AllPub,Edwards,8,1922,CompShg,Wd Sdng,TA,PConc,864,Y,864,1,0,2,1,4,,0,0,Y,2009,WD,99900
80,RL,9587,AllPub,Gilbert,5,2005,CompShg,VinylSd,TA,PConc,856,Y,1166,2,0,2,1,5,Attchd,2,400,Y,2008,WD,190000
20,RL,9750,AllPub,NAmes,8,1969,CompShg,HdBoard,TA,CBlock,1054,Y,1054,1,1,3,1,6,Attchd,2,460,Y,2008,WD,151000
60,RL,24682,AllPub,Gilbert,5,1999,CompShg,VinylSd,TA,PConc,841,Y,1675,2,1,3,1,7,BuiltIn,2,502,Y,2009,WD,181000
20,RL,9600,AllPub,NAmes,6,1956,CompShg,MetalSd,TA,CBlock,1050,Y,1050,1,0,2,1,5,Attchd,1,338,Y,2009,WD,128900
50,RL,11250,AllPub,ClearCr,5,1957,CompShg,Wd Sdng,TA,CBlock,1104,Y,1788,1,0,5,1,8,Attchd,1,304,Y,2009,WD,161500
70,RL,13515,AllPub,BrkSide,6,1919,CompShg,Wd Sdng,TA,PConc,764,Y,1824,1,0,3,1,8,Detchd,2,520,N,2007,WD,180500
120,RH,4060,AllPub,NAmes,5,1998,CompShg,MetalSd,TA,PConc,1405,Y,1337,2,0,2,1,5,Attchd,2,511,Y,2008,COD,181000
160,FV,3735,AllPub,Somerst,5,1999,CompShg,MetalSd,TA,PConc,691,Y,1452,2,1,3,1,6,Detchd,2,506,Y,2006,WD,183900
190,RM,10120,AllPub,OldTown,4,1910,CompShg,Wd Sdng,TA,CBlock,925,N,1889,1,1,4,2,9,Detchd,1,308,N,2007,WD,122000
20,RL,13214,AllPub,Timber,5,2008,CompShg,Stucco,TA,PConc,2002,Y,2018,2,0,3,1,10,Attchd,3,746,Y,2010,WD,378500
50,RL,14100,AllPub,Crawfor,9,1935,CompShg,Stucco,Gd,CBlock,728,Y,3447,3,1,4,1,11,BuiltIn,3,1014,Y,2008,WD,381000
50,RL,11344,AllPub,NAmes,5,1958,CompShg,MetalSd,TA,CBlock,874,Y,1524,1,1,3,1,7,Attchd,1,315,Y,2007,WD,144000
40,RL,23595,AllPub,ClearCr,6,1979,WdShake,Plywood,TA,PConc,1332,Y,1524,0,1,0,1,4,Attchd,2,586,Y,2010,WD,260000
20,RL,9156,AllPub,NWAmes,7,1968,CompShg,BrkFace,TA,CBlock,1489,Y,1489,2,0,3,1,7,Attchd,2,462,Y,2009,WD,185750
20,RL,13526,AllPub,Sawyer,6,1965,CompShg,HdBoard,TA,CBlock,935,Y,935,1,0,3,1,5,Attchd,1,288,Y,2006,WD,137000
80,RL,11512,AllPub,Edwards,7,1959,CompShg,Plywood,TA,CBlock,1019,Y,1357,1,0,2,1,5,Basment,1,312,Y,2008,WD,177000
50,RL,5362,AllPub,Crawfor,6,1910,CompShg,Wd Sdng,TA,PConc,661,Y,1250,2,0,3,1,8,Detchd,2,552,Y,2007,WD,139000
90,RL,11345,AllPub,NAmes,5,1948,Roll,AsbShng,TA,CBlock,928,Y,1920,2,0,4,2,10,Detchd,2,400,Y,2007,WD,137000
60,RL,12936,AllPub,NWAmes,6,1972,CompShg,HdBoard,TA,CBlock,723,Y,1395,1,1,3,1,6,Attchd,2,497,Y,2009,WD,162000
80,RL,17871,AllPub,NWAmes,5,1967,CompShg,HdBoard,TA,CBlock,1680,Y,1724,1,1,3,1,7,Attchd,2,480,Y,2009,WD,197900
60,RL,9473,AllPub,CollgCr,5,2002,CompShg,VinylSd,TA,PConc,1128,Y,2031,2,1,3,1,7,Attchd,2,577,Y,2008,WD,237000
50,C (all),7500,AllPub,IDOTRR,4,1920,CompShg,MetalSd,Gd,CBlock,698,Y,1128,1,0,2,1,6,Detchd,2,528,Y,2010,COD,68400
20,RL,9808,AllPub,CollgCr,5,2002,CompShg,VinylSd,TA,PConc,1573,Y,1573,2,0,3,1,6,Attchd,2,544,Y,2009,WD,227000
20,RL,8049,AllPub,Timber,5,1990,CompShg,HdBoard,TA,CBlock,1309,Y,1339,2,0,2,1,6,Attchd,2,484,Y,2006,WD,180000
20,RL,8800,AllPub,CollgCr,7,1977,CompShg,HdBoard,TA,CBlock,1040,Y,1040,2,0,3,1,5,Detchd,2,484,Y,2009,WD,150500
90,RL,9400,AllPub,Mitchel,5,1971,CompShg,MetalSd,TA,CBlock,912,Y,1824,2,2,4,2,8,,0,0,Y,2010,WD,139000
50,RL,9638,AllPub,SWISU,7,1919,CompShg,Wd Sdng,TA,PConc,804,Y,2447,2,0,4,1,10,Detchd,1,336,Y,2010,WD,169000
50,RM,6000,AllPub,BrkSide,6,1939,CompShg,MetalSd,Fa,CBlock,780,Y,1412,1,0,4,1,6,Detchd,1,280,Y,2009,WD,132500
20,RL,9790,AllPub,NWAmes,5,1963,CompShg,HdBoard,TA,CBlock,1328,Y,1328,1,1,3,1,6,Attchd,2,528,Y,2010,WD,143000
20,RL,36500,AllPub,ClearCr,5,1964,CompShg,Wd Sdng,Gd,CBlock,1624,Y,1582,2,0,4,1,7,Attchd,2,390,N,2006,WD,190000
120,RL,5664,AllPub,StoneBr,5,2000,CompShg,CemntBd,TA,PConc,1501,Y,1659,2,0,2,1,5,Attchd,2,499,Y,2009,WD,278000
60,RL,11065,AllPub,NridgHt,5,2006,CompShg,VinylSd,TA,PConc,1085,Y,1970,2,1,3,1,8,BuiltIn,3,753,Y,2006,New,281000
80,RL,14112,AllPub,NAmes,7,1964,CompShg,Wd Sdng,TA,PConc,1152,Y,1152,1,0,3,1,6,Attchd,2,484,Y,2010,WD,180500
160,RM,1680,AllPub,BrDale,7,1972,CompShg,CemntBd,TA,CBlock,630,Y,1302,2,1,3,1,6,Detchd,1,264,Y,2009,WD,119500
70,RM,6600,AllPub,OldTown,4,1892,CompShg,Wd Sdng,TA,Stone,994,N,2372,2,0,4,2,11,Attchd,1,432,Y,2009,WD,107500
60,RL,10140,AllPub,NWAmes,5,1976,CompShg,HdBoard,TA,PConc,832,Y,1664,2,1,4,1,8,Attchd,2,528,Y,2006,WD,162900
20,RL,8172,AllPub,Edwards,7,1955,CompShg,WdShing,TA,CBlock,864,Y,864,1,0,2,1,5,Detchd,2,572,N,2006,WD,115000
20,RL,8400,AllPub,NAmes,5,1968,CompShg,HdBoard,TA,CBlock,1052,Y,1052,1,1,3,1,5,Attchd,1,288,Y,2006,WD,138500
20,RL,8700,AllPub,NAmes,6,1963,CompShg,MetalSd,Gd,CBlock,1120,Y,1128,2,0,3,1,6,Attchd,2,525,Y,2008,WD,155000
180,RM,3675,AllPub,Edwards,5,2005,CompShg,VinylSd,TA,PConc,547,Y,1072,2,0,2,1,5,Basment,2,525,Y,2006,New,140000
60,RL,63887,AllPub,Edwards,5,2008,ClyTile,Stucco,TA,PConc,6110,Y,5642,2,1,3,1,12,Attchd,2,1418,Y,2008,New,160000
20,RL,7500,AllPub,NAmes,7,1959,CompShg,BrkFace,TA,CBlock,1246,Y,1246,1,1,3,1,6,Attchd,1,305,Y,2010,WD,154000
60,RL,10762,AllPub,Gilbert,5,1999,CompShg,VinylSd,TA,PConc,978,Y,1983,2,1,3,1,9,Attchd,2,490,Y,2009,WD,225000
70,RL,7500,AllPub,Crawfor,7,1942,CompShg,Wd Sdng,TA,CBlock,771,Y,1494,1,0,3,1,7,Attchd,1,213,P,2009,WD,177500
60,RL,10120,AllPub,NoRidge,5,1994,CompShg,VinylSd,TA,PConc,1165,Y,2526,2,1,4,1,8,Attchd,3,844,Y,2006,WD,290000
20,RL,8688,AllPub,Somerst,5,2005,CompShg,VinylSd,TA,PConc,1616,Y,1616,2,0,3,1,7,Attchd,3,834,Y,2006,WD,232000
160,RM,3363,AllPub,Edwards,5,2004,CompShg,VinylSd,TA,PConc,976,Y,1708,2,0,3,1,7,Detchd,2,380,Y,2006,WD,130000
20,RL,13173,AllPub,NridgHt,5,2006,CompShg,VinylSd,TA,PConc,1652,Y,1652,2,0,2,1,6,Attchd,2,840,Y,2009,WD,325000
120,RL,6955,AllPub,NridgHt,5,2005,CompShg,VinylSd,TA,PConc,1368,Y,1368,2,0,2,1,6,Attchd,2,474,Y,2006,New,202500
20,RL,8072,AllPub,CollgCr,5,1994,CompShg,VinylSd,Gd,PConc,990,Y,990,1,0,3,1,5,Detchd,2,480,Y,2009,WD,138000
20,RM,12000,AllPub,OldTown,7,1948,CompShg,MetalSd,TA,CBlock,924,Y,1122,1,0,2,1,6,Attchd,2,528,Y,2008,WD,147000
20,RL,7153,AllPub,SawyerW,5,1991,CompShg,HdBoard,TA,CBlock,1278,Y,1294,2,0,3,1,6,Attchd,2,496,Y,2008,WD,179200
20,RL,17500,AllPub,Crawfor,8,1959,CompShg,BrkFace,Gd,PConc,1902,Y,1902,2,0,3,1,7,Attchd,2,567,Y,2010,WD,335000
20,RL,8814,AllPub,CollgCr,5,2005,CompShg,VinylSd,TA,PConc,1274,Y,1274,2,0,3,1,6,Attchd,2,508,Y,2007,New,203000
60,RL,9572,AllPub,NoRidge,5,1990,CompShg,Wd Sdng,TA,PConc,1453,Y,2810,2,1,4,1,9,Attchd,2,750,Y,2007,WD,302000
60,RL,14774,AllPub,NoRidge,5,1999,CompShg,VinylSd,TA,PConc,1393,Y,2599,2,1,4,1,10,BuiltIn,3,779,Y,2010,WD,333168
20,RL,8190,AllPub,Edwards,6,1954,CompShg,Wd Sdng,TA,CBlock,948,Y,948,1,0,3,1,5,Detchd,1,280,Y,2007,WD,119000
60,RL,11075,AllPub,NAmes,5,1969,CompShg,HdBoard,TA,CBlock,952,Y,2112,2,1,4,1,9,Attchd,2,576,Y,2008,WD,206900
20,RL,10226,AllPub,CollgCr,5,2008,CompShg,VinylSd,TA,PConc,1622,Y,1630,2,0,3,1,8,Attchd,3,860,Y,2009,WD,295493
120,FV,4230,AllPub,Somerst,5,2006,CompShg,VinylSd,TA,PConc,1352,Y,1352,2,0,2,1,5,Attchd,2,466,Y,2007,New,208900
20,RL,14781,AllPub,CollgCr,5,2001,CompShg,VinylSd,TA,PConc,1753,Y,1787,2,0,3,1,7,Attchd,3,748,Y,2006,WD,275000
20,RL,10215,AllPub,Edwards,5,1954,CompShg,Wd Sdng,TA,PConc,864,Y,948,1,0,3,1,5,Attchd,1,248,Y,2007,WD,111000
20,RL,8400,AllPub,NAmes,3,1957,CompShg,BrkFace,TA,CBlock,1478,Y,1478,1,1,3,1,6,Attchd,2,442,Y,2009,WD,156500
20,RL,6627,AllPub,BrkSide,6,1949,CompShg,VinylSd,TA,CBlock,0,N,720,1,0,2,1,4,Detchd,1,287,Y,2008,WD,72500
60,RL,10186,AllPub,NoRidge,5,1992,CompShg,HdBoard,TA,PConc,750,Y,1923,2,1,3,1,8,Attchd,2,564,Y,2010,WD,190000
30,RL,5330,AllPub,BrkSide,7,1940,CompShg,VinylSd,TA,CBlock,420,Y,708,1,0,2,1,5,,0,0,Y,2009,WD,82500
20,RL,9986,AllPub,Somerst,5,2006,CompShg,VinylSd,TA,PConc,1795,Y,1795,2,0,2,1,7,Attchd,3,895,Y,2007,New,147000
30,RM,3636,AllPub,IDOTRR,4,1922,CompShg,AsbShng,TA,BrkTil,796,N,796,1,0,2,1,5,,0,0,N,2008,WD,55000
30,RH,4270,AllPub,Edwards,6,1931,CompShg,MetalSd,TA,BrkTil,544,Y,774,1,0,3,1,6,,0,0,Y,2007,WD,79000
20,RL,6600,AllPub,Mitchel,9,1982,CompShg,VinylSd,Gd,CBlock,816,Y,816,1,0,3,1,5,Attchd,1,264,Y,2008,WD,130500
50,RM,10440,AllPub,OldTown,7,1920,CompShg,BrkFace,Gd,BrkTil,1510,Y,2792,2,0,5,1,8,Detchd,2,520,Y,2008,WD,256000
60,RL,9084,AllPub,Gilbert,5,1998,CompShg,VinylSd,TA,PConc,935,Y,1632,2,1,3,1,8,Attchd,2,462,Y,2006,WD,176500
20,RL,10000,AllPub,Somerst,5,2006,CompShg,VinylSd,TA,PConc,1588,Y,1588,2,0,3,1,7,Attchd,3,825,Y,2007,WD,227000
80,RL,10780,AllPub,CollgCr,5,1976,CompShg,MetalSd,TA,CBlock,911,Y,954,1,0,3,1,6,Detchd,2,576,Y,2006,WD,132500
20,RL,8877,AllPub,Edwards,6,1938,CompShg,MetalSd,TA,CBlock,816,Y,816,1,0,2,1,3,Detchd,1,288,Y,2009,WD,100000
50,RM,7200,AllPub,IDOTRR,6,1938,CompShg,Wd Sdng,TA,CBlock,803,Y,1360,1,1,2,1,6,Detchd,1,297,Y,2006,WD,125500
160,RM,2368,AllPub,BrDale,6,1970,CompShg,HdBoard,TA,CBlock,765,Y,1365,1,1,3,1,7,Attchd,2,440,Y,2009,WD,125000
20,RL,9650,AllPub,NWAmes,5,1977,CompShg,Plywood,TA,CBlock,1350,Y,1334,2,0,2,1,6,Attchd,2,630,Y,2009,WD,167900
90,RL,9246,AllPub,NWAmes,5,1973,CompShg,Plywood,TA,CBlock,1656,Y,1656,2,0,4,2,8,Detchd,2,506,Y,2008,WD,135000
30,RM,4118,AllPub,OldTown,4,1941,CompShg,Wd Sdng,TA,CBlock,693,N,693,1,0,2,1,4,,0,0,N,2006,WD,52500
60,RL,13450,AllPub,CollgCr,5,2002,CompShg,VinylSd,TA,PConc,916,Y,1861,2,1,3,1,8,BuiltIn,2,492,Y,2006,WD,200000
20,RL,9560,AllPub,CollgCr,7,1972,CompShg,MetalSd,Gd,CBlock,864,Y,864,1,0,3,1,5,Attchd,1,288,Y,2006,WD,128500
20,RL,8294,AllPub,NAmes,5,1971,CompShg,MetalSd,TA,CBlock,858,Y,872,1,0,3,1,5,Detchd,4,480,Y,2007,WD,123000
20,RL,13695,AllPub,SawyerW,5,2003,CompShg,VinylSd,TA,PConc,1114,Y,1114,1,0,3,1,6,Detchd,2,576,Y,2008,WD,155000
60,RL,9375,AllPub,CollgCr,5,2002,CompShg,VinylSd,TA,PConc,1284,Y,2169,2,1,3,1,7,Attchd,2,647,Y,2007,WD,228500
50,RL,7558,AllPub,Crawfor,6,1928,CompShg,BrkFace,TA,BrkTil,896,Y,1913,1,1,3,1,9,Detchd,2,342,Y,2009,WD,177000
60,RL,11103,AllPub,CollgCr,5,2006,CompShg,VinylSd,TA,PConc,728,Y,1456,2,1,3,1,8,Attchd,2,440,Y,2007,New,155835
30,RM,6000,AllPub,OldTown,4,1920,CompShg,MetalSd,TA,PConc,960,Y,960,1,0,2,1,5,Detchd,1,308,Y,2007,WD,108500
20,RL,20781,AllPub,NWAmes,7,1968,CompShg,BrkFace,TA,CBlock,1568,Y,2156,2,0,3,1,9,Attchd,2,508,Y,2006,WD,262500
20,RL,15306,AllPub,Timber,5,2006,CompShg,VinylSd,TA,PConc,1732,Y,1776,2,0,3,1,7,Attchd,3,712,Y,2007,New,283463
20,RL,16196,AllPub,SawyerW,5,1998,CompShg,VinylSd,TA,PConc,1482,Y,1494,2,0,3,1,5,Attchd,2,514,Y,2007,WD,215000
70,RM,5250,AllPub,OldTown,5,1872,CompShg,MetalSd,Gd,BrkTil,684,N,2358,2,0,4,1,8,,0,0,Y,2008,WD,122000
